priority,overall_score,company,city,state,biz_type,apollo_emp,est_actual_staff,revenue,num_locations,est_premium,likely_asian,in_kc_metro,is_food,prem_score,fit_score,acc_score,under_score,website,phone,notes
MEDIUM,3.2,West Central Missouri Community Action Agency,Harrisonville,Missouri,food/bev general,12,24,,1,$5K-$10K,No,No,Yes,3.0,2.0,5,3.0,http://www.wcmcaa.org,'+1 660-476-2185,MO/KS territory
MEDIUM,3.2,Keith Connell Inc,Stilwell,Kansas,food/bev general,16,32,,1,$10K-$20K,No,No,Yes,4.0,2.0,3,3.0,,,MO/KS territory
MEDIUM,3.2,Mid States Specialty Eggs,Smithton,Missouri,food/bev general,11,22,,1,$5K-$10K,No,No,Yes,3.0,2.5,4,3.5,http://www.msseggs.com,'+1 660-827-3447,MO/KS territory
MEDIUM,3.2,GRAND FOOD INC,Overland Park,Kansas,food manufacturing,11,19,2000000,1,$5K-$10K,No,Yes,Yes,3.0,3.0,4,3.0,http://www.grandfoodinc.com,'+1 510-782-3999,"KC metro; $2,000,000 rev"
MEDIUM,3.2,Miami County Health Dept,Paola,Kansas,food/bev general,14,28,,1,$10K-$20K,No,No,Yes,4.0,2.0,3,3.0,,,MO/KS territory
MEDIUM,3.2,Unbound Recovery,Manhattan,Kansas,food/bev general,11,22,,1,$5K-$10K,No,No,Yes,3.0,2.0,5,3.0,http://www.unboundmhk.com,'+1 785-510-3008,MO/KS territory
MEDIUM,3.2,Cornelius Farms,Hamilton,Missouri,food/bev general,12,24,,1,$5K-$10K,No,No,Yes,3.0,2.0,5,3.0,http://www.corneliusfarms.com,'+1 912-284-0266,MO/KS territory
MEDIUM,3.2,The Quaff Bar & Grill,Kansas City,Missouri,bar/brewery,12,42,,1,$10K-$20K,No,Yes,No,4.0,2.0,3,3.0,http://www.jordanamavi.com,,KC metro
MEDIUM,3.2,Yummy's Choice,Kansas City,Missouri,food/bev general,12,24,,1,$5K-$10K,No,Yes,Yes,3.0,2.5,4,3.5,http://www.yummyschoice.com,,KC metro
MEDIUM,3.2,Wilson Foods,Concordia,Missouri,food/bev general,15,30,,1,$10K-$20K,No,No,Yes,4.0,2.0,3,3.0,http://www.wilsonfoods.net,,MO/KS territory
MEDIUM,3.1,Garozzos Ristorante,Kansas City,Missouri,food/bev general,11,22,,1,$5K-$10K,No,Yes,Yes,3.0,2.5,4,3.0,,'+1 816-221-2455,KC metro
MEDIUM,3.1,Local Harvest,Kansas City,Missouri,food/bev general,11,22,,1,$5K-$10K,No,Yes,Yes,3.0,2.5,4,3.0,http://www.localharvestgrocery.com,'+1 314-865-5260,KC metro
MEDIUM,3.1,Animal Haven,Merriam,Kansas,food/bev general,11,22,,1,$5K-$10K,No,Yes,Yes,3.0,2.5,4,3.0,http://www.animalhavenkc.org,'+1 913-432-7548,KC metro
MEDIUM,3.1,BEST HARVEST BAKERIES,Kansas City,Kansas,food/bev general,19,38,,1,$10K-$20K,No,Yes,Yes,4.0,2.5,2,3.0,,,KC metro
MEDIUM,3.1,Phoenix Catering,Kansas City,Missouri,food/bev general,14,28,,1,$10K-$20K,No,Yes,Yes,4.0,2.5,2,3.0,,,KC metro
MEDIUM,3.1,Simple Pleasures Catering,Kansas City,Kansas,food/bev general,13,26,,1,$10K-$20K,No,Yes,Yes,4.0,2.5,2,3.0,,,KC metro
MEDIUM,3.1,KC Splash Pressure Washing,Kansas City,Missouri,other/non-food,11,16,100000,1,$5K-$10K,No,Yes,No,3.0,1.5,5,3.0,http://www.kc-splash.com,'+1 816-274-1516,"KC metro; $100,000 rev"
MEDIUM,3.1,Margaritaville Hotel Kansas City,Kansas City,Kansas,other/non-food,27,40,,1,$10K-$20K,No,Yes,No,4.0,1.5,3,3.0,,,KC metro
MEDIUM,3.1,Simply Country Cafe,Brookfield,Missouri,bakery/cafe,14,35,,1,$10K-$20K,No,No,No,4.0,2.0,2,3.5,,,MO/KS territory
MEDIUM,3.1,Bonheur,Kansas City,Missouri,food/bev general,11,22,,1,$5K-$10K,No,Yes,Yes,3.0,2.5,4,3.0,http://www.natashamichellebailey.com,,KC metro
MEDIUM,3.1,The Mason Jar Cafe,Sedalia,Missouri,bakery/cafe,17,42,,1,$10K-$20K,No,No,No,4.0,2.0,2,3.5,,,MO/KS territory
MEDIUM,3.0,Menu Foods Midwest,Emporia,Kansas,food/bev general,13,26,,1,$10K-$20K,No,No,Yes,4.0,2.0,2,3.0,,,MO/KS territory
MEDIUM,3.0,The Well Bar - Grill and Rooftop,Kansas City,Missouri,bar/brewery,12,42,,1,$10K-$20K,No,Yes,No,4.0,2.0,2,3.0,,,KC metro
MEDIUM,3.0,Plush Bar & Grill,Overland Park,Kansas,bar/brewery,12,42,,1,$10K-$20K,No,Yes,No,4.0,2.0,2,3.0,,,KC metro
MEDIUM,3.0,Stables Bar & Grill,Liberty,Missouri,bar/brewery,11,38,,1,$10K-$20K,No,Yes,No,4.0,2.0,2,3.0,,,KC metro
MEDIUM,3.0,Eclipse Bar & Night Club,Kansas City,Missouri,bar/brewery,12,42,,1,$10K-$20K,No,Yes,No,4.0,2.0,2,3.0,,,KC metro
MEDIUM,3.0,"Famsun USA Design & Engineering, Inc",Overland Park,Kansas,food/bev general,11,22,,1,$5K-$10K,No,Yes,Yes,3.0,3.0,3,3.0,,,KC metro
MEDIUM,3.0,Griffith Lumber Co,Saint Marys,Kansas,food/bev general,22,44,,1,$10K-$20K,No,No,Yes,4.0,2.0,2,3.0,,,MO/KS territory
MEDIUM,3.0,Eagle Beverage Company,Frontenac,Kansas,food/bev general,12,24,,1,$5K-$10K,No,No,Yes,3.0,2.0,4,3.0,,'+1 620-231-7970,MO/KS territory
MEDIUM,3.0,C4 (Carroll County Cannabis Co.),Carrollton,Missouri,food/bev general,12,24,,1,$5K-$10K,No,No,Yes,3.0,2.0,4,3.0,http://www.c4pharms.com,,MO/KS territory
MEDIUM,3.0,Blue Moose Bar & Grille - Lenexa,Lenexa,Kansas,bar/brewery,11,38,,1,$10K-$20K,No,Yes,No,4.0,2.0,2,3.0,,,KC metro
MEDIUM,3.0,THE PENNANT,Topeka,Kansas,food/bev general,11,22,,1,$5K-$10K,No,No,Yes,3.0,2.0,4,3.0,http://www.thepennanttopeka.com,'+1 785-286-6808,MO/KS territory
LOW,2.9,Yarco Contracting,Belton,Missouri,food/bev general,12,24,,1,$5K-$10K,No,Yes,Yes,3.0,2.5,3,3.0,,,KC metro
LOW,2.9,DoughBoys Pizza and Pub,Manhattan,Kansas,bar/brewery,13,46,,1,$10K-$20K,No,No,No,4.0,1.5,2,3.0,,,MO/KS territory
LOW,2.9,Searles Associates Inc,Olathe,Kansas,food/bev general,11,22,,1,$5K-$10K,No,Yes,Yes,3.0,2.5,3,3.0,,,KC metro
LOW,2.9,ACI Learning Centers,Overland Park,Kansas,food/bev general,12,24,,1,$5K-$10K,No,Yes,Yes,3.0,2.5,3,3.0,,,KC metro
LOW,2.9,Torfresma USA,Lenexa,Kansas,food/bev general,12,24,,1,$5K-$10K,No,Yes,Yes,3.0,2.5,3,3.0,,,KC metro
LOW,2.8,Colony Foods,Colony,Kansas,food/bev general,11,22,,1,$5K-$10K,No,No,Yes,3.0,2.0,3,3.0,,,MO/KS territory
LOW,2.7,West Hall,Kansas City,Missouri,food/bev general,12,24,,1,$5K-$10K,No,Yes,Yes,3.0,2.5,2,3.0,,,KC metro
LOW,2.7,El Faisan,Kansas City,Missouri,food/bev general,12,24,,1,$5K-$10K,No,Yes,Yes,3.0,2.5,2,3.0,,,KC metro
LOW,2.6,Cork & Barrel Wine & Spirits,Lawrence,Kansas,food/bev general,11,22,,1,$5K-$10K,No,No,Yes,3.0,2.0,2,3.0,,,MO/KS territory
LOW,2.6,Oregon Trail Equipment,Marysville,Kansas,food/bev general,12,24,,1,$5K-$10K,No,No,Yes,3.0,2.0,2,3.0,,,MO/KS territory
LOW,2.6,Candyopolis,Topeka,Kansas,food/bev general,12,24,,1,$5K-$10K,No,No,Yes,3.0,2.0,2,3.0,,,MO/KS territory
LOW,2.6,Gold Crown Food Co,Springfield,Missouri,food distributor/grocer,12,21,,1,$5K-$10K,No,No,No,3.0,1,3,3.0,,'+1 417-869-7386,MO/KS territory
LOW,2.6,Mik Di Enterprises,Marshall,Missouri,food/bev general,12,24,,1,$5K-$10K,No,No,Yes,3.0,2.0,2,3.0,,,MO/KS territory
SKIP,1.8,"BSE Structural Engineers, LLC",Lenexa,Kansas,other/non-food,28,42,6581000,1,<$3K,No,Yes,No,1.0,1.0,5,1.0,http://www.bsestructural.com,'+1 913-492-7400,"Non-food industry (civil engineering), no food signals"
SKIP,1.8,Generator Studio,Kansas City,Missouri,other/non-food,32,48,8900000,1,<$3K,No,Yes,No,1.0,1.0,5,1.0,http://www.generatorstudio.com,'+1 816-333-6527,"Non-food industry (architecture & planning), no food signals"
SKIP,1.8,Paul Werner Architects,Lawrence,Kansas,other/non-food,11,16,13392000,1,<$3K,No,No,No,1.0,1.0,5,1.0,http://www.paulwernerarchitects.com,'+1 785-832-0804,"Non-food industry (architecture & planning), no food signals"
SKIP,1.8,Fox Ceramic Tile,Saint Marys,Kansas,other/non-food,11,16,,1,<$3K,No,No,No,1.0,1.0,5,1.0,http://www.foxceramictile.com,'+1 785-437-2792,Non-commercial entity (church/school/nonprofit)
SKIP,1.8,"First Construction, LLC",Lawrence,Kansas,other/non-food,15,22,,1,<$3K,No,No,No,1.0,1.0,5,1.0,http://www.firstconstructionllc.com,'+1 785-841-8476,Non-commercial entity (church/school/nonprofit)
SKIP,1.8,"New Horizons Enterprises, LLC",Kansas City,Missouri,other/non-food,11,16,4123000,1,<$3K,No,Yes,No,1.0,1.0,5,1.0,http://www.newhorizons-llc.com,'+1 816-569-5256,Non-commercial entity (church/school/nonprofit)
SKIP,1.8,Goldberg Group Architects,Saint Joseph,Missouri,other/non-food,18,27,,1,<$3K,No,No,No,1.0,1.0,5,1.0,http://www.goldbergarchitects.com,'+1 816-233-9300,"Non-food industry (architecture & planning), no food signals"
SKIP,1.8,IRIS,Overland Park,Kansas,other/non-food,15,22,1509000,1,<$3K,No,Yes,No,1.0,1.0,5,1.0,http://www.irisnow.com,'+1 913-749-4100,"Non-food industry (marketing & advertising), no food signals"
SKIP,1.8,TGC,Kansas City,Missouri,other/non-food,12,18,,1,<$3K,No,Yes,No,1.0,1.0,5,1.0,http://www.theguesscorporationholdingcoinc.com,'+1 844-969-4242,"Non-food industry (executive office), no food signals"
SKIP,1.8,Roca Salon & Spa,Kansas City,Missouri,other/non-food,12,18,20170000,1,<$3K,Yes,Yes,No,1.0,1.0,5,1.0,http://www.rocasalon.com,'+1 816-531-8018,"Non-food industry (executive office), no food signals"
SKIP,1.8,"BC Engineers, Inc.",Shawnee,Kansas,other/non-food,19,28,13983000,1,<$3K,No,Yes,No,1.0,1.0,5,1.0,http://www.bcengineer.com,'+1 913-262-1772,Non-commercial entity (church/school/nonprofit)
SKIP,1.8,The Therapy House,Prairie Village,Kansas,bar/brewery,15,52,,1,<$3K,No,Yes,No,1.0,1.0,5,1.0,http://www.thetherapyhousekc.com,'+1 913-362-4800,"Non-food industry (health, wellness & fitness), no food signals"
SKIP,1.8,Country Club Plaza,Kansas City,Missouri,other/non-food,13,20,,1,<$3K,No,Yes,No,1.0,1.0,5,1.0,http://www.countryclubplaza.com,'+1 816-753-0100,"Non-food industry (retail), no food signals"
SKIP,1.8,"Kindred CPA, LLC",Lawrence,Kansas,bar/brewery,18,63,,1,<$3K,No,No,No,1.0,1.0,5,1.0,http://www.kindredcpa.com,'+1 785-842-8844,"Non-food industry (accounting), no food signals"
SKIP,1.8,Lakewood Property Owners Association,Lee's Summit,Missouri,other/non-food,14,21,10774000,1,<$3K,No,Yes,No,1.0,1.0,5,1.0,http://www.lpoa.com,'+1 816-373-4326,Non-commercial entity (church/school/nonprofit)
SKIP,1.8,BEDROCK CONCRETE LLC,Spring Hill,Kansas,other/non-food,13,20,,1,<$3K,No,Yes,No,1.0,1.0,5,1.0,http://www.bedrockconcretellc.com,'+1 913-393-0935,Non-commercial entity (church/school/nonprofit)
SKIP,1.6,Salty Iguana Mexican,Lawrence,Kansas,other/non-food,32,48,,5,<$3K,No,No,No,1.0,1.0,4,1.0,http://www.saltyiguana.net,'+1 913-381-3888,"Non-food industry (marketing & advertising), no food signals"
SKIP,1.6,Westin Crown Center The,Kansas City,Missouri,other/non-food,14,21,,1,<$3K,No,Yes,No,1.0,1.0,4,1.0,,'+1 816-474-4400,"Non-food industry (marketing & advertising), no food signals"
SKIP,1.6,Darmody Family McDonald's,,Nebraska,food/bev general,23,46,,1,<$3K,No,No,Yes,1.0,1.0,4,1.0,http://www.darmodymcd.com,'+1 402-431-1558,Outside MO/KS territory
SKIP,1.4,Sound Extreme Entertainment,Kansas City,Missouri,other/non-food,17,26,,1,<$3K,No,Yes,No,1.0,1.0,3,1.0,,,Non-commercial entity (church/school/nonprofit)
SKIP,1.4,Velocity MSC formerly CTI,Overland Park,Kansas,other/non-food,14,21,,1,<$3K,No,Yes,No,1.0,1.0,3,1.0,,,Non-commercial entity (church/school/nonprofit)
SKIP,1.4,Foss Analytical AB,,Nebraska,food/bev general,12,24,,1,<$3K,No,No,Yes,1.0,1.0,3,1.0,,'+45 70 10 33 70,Outside MO/KS territory
