priority,overall_score,tier,company,city,state,segment,apollo_emp,est_actual_staff,revenue,num_locations,est_premium,likely_asian,in_kc_metro,prem_score,fit_score,acc_score,under_score,website,phone,notes
MEDIUM,3.9,Tier 1 — Big Bet,"Arning Companies, Inc.",Cassville,Missouri,Construction,120,300,48200000.0,,$30K-$80K+,False,False,5,2.5,5,2.0,http://www.arningco.com,'+1 800-732-5074,Subtype: gc_with_subs; Revenue $48.2M
MEDIUM,3.9,Tier 1 — Big Bet,St. James Transports LLC,Saint James,Missouri,Transport/Logistics,18,22,,,$25K-$50K,False,False,4,3.5,5,3.0,http://www.stjamestransports.com,'+1 573-265-1246,Subtype: fleet_and_warehouse
MEDIUM,3.9,Tier 1 — Big Bet,Sunrise Movers,Gravois Mills,Missouri,Transport/Logistics,17,21,,,$25K-$50K,False,False,4,3.5,5,3.0,http://www.sunrisemovers.biz,'+1 573-200-8130,Subtype: fleet_and_warehouse
MEDIUM,3.9,Tier 1 — Big Bet,US Flooring Company,Joplin,Missouri,Construction,19,47,,,$15K-$30K,False,False,4,3.5,5,3.0,http://www.usflooringinc.com,'+1 866-529-3566,Subtype: gc_with_subs
MEDIUM,3.9,Tier 1 — Big Bet,Traffic Control Company,Valley Park,Missouri,Construction,110,192,37700000.0,,$20K-$40K,False,False,5,2.5,5,2.0,http://www.trafficcontrolcompany.com,'+1 636-225-7800,Subtype: artisan_trade; Revenue $37.7M
MEDIUM,3.9,Tier 1 — Big Bet,Rasheed Carpentry and Construction Pvt Ltd,Independence,Missouri,Construction,510,1275,,,$25K-$60K,False,True,5,3.0,5,1.5,http://www.rcc.mv,'+960 331-7878,Subtype: gc_with_subs; KC metro
MEDIUM,3.9,Tier 1 — Big Bet,"Building Controls and Services, Inc.",Wichita,Kansas,Construction,130,227,29829000.0,,$20K-$40K,False,False,5,2.5,5,2.0,http://www.bldgcontrols.com,'+1 316-267-5814,Subtype: artisan_trade; Revenue $29.8M
MEDIUM,3.9,Tier 1 — Big Bet,Safe Way Carrier,Strafford,Missouri,Transport/Logistics,18,22,,,$25K-$50K,False,False,4,3.5,5,3.0,http://www.swcarrier.com,'+1 417-866-7611,Subtype: fleet_and_warehouse
MEDIUM,3.9,Tier 1 — Big Bet,"Security Transport Services, Inc.",Topeka,Kansas,Transport/Logistics,17,21,,,$25K-$50K,False,False,4,3.5,5,3.0,http://www.sts1995.com,'+1 785-267-3030,Subtype: fleet_and_warehouse
MEDIUM,3.9,Tier 1 — Big Bet,Sheer Logistics,Chesterfield,Missouri,Transport/Logistics,130,162,42100000.0,,$40K-$80K+,False,False,5,2.5,5,2.0,http://www.sheerlogistics.com,'+1 314-721-0101,Subtype: fleet_and_warehouse; Revenue $42.1M
MEDIUM,3.9,Tier 1 — Big Bet,Smart Warehousing,Overland Park,Kansas,Transport/Logistics,410,512,161300000.0,,$40K-$80K+,False,True,5,3.0,5,1.5,http://www.smartwarehousing.com,'+1 913-888-3222,Subtype: fleet_and_warehouse; KC metro; Revenue $161.3M
MEDIUM,3.9,Tier 1 — Big Bet,Mark One Electric,Kansas City,Missouri,Construction,210,525,140000000.0,,$30K-$80K+,False,True,5,3.0,5,1.5,http://www.markone.com,'+1 816-842-7023,Subtype: gc_with_subs; KC metro; Revenue $140.0M
MEDIUM,3.9,Tier 1 — Big Bet,Flooring Systems Inc.,St. Louis,Missouri,Construction,110,192,23182000.0,,$20K-$40K,False,False,5,2.5,5,2.0,http://www.flooringsystemsinc.net,'+1 314-329-9300,Subtype: artisan_trade; Revenue $23.2M
MEDIUM,3.9,Tier 1 — Big Bet,Riley Construction Company Inc.,Wamego,Kansas,Construction,17,42,,,$15K-$30K,False,False,4,3.5,5,3.0,http://www.rileybuilds.com,'+1 785-539-6022,Subtype: gc_with_subs
MEDIUM,3.9,Tier 1 — Big Bet,Events Direct,Earth City,Missouri,Transport/Logistics,17,21,,,$25K-$50K,False,False,4,3.5,5,3.0,http://www.events-direct.com,'+1 314-298-0811,Subtype: fleet_and_warehouse
MEDIUM,3.9,Tier 1 — Big Bet,Pinnacle Projects,Columbia,Missouri,Construction,18,45,,,$15K-$30K,False,False,4,3.5,5,3.0,http://www.pinnacleprojectsmo.com,'+1 573-507-0250,Subtype: gc_with_subs
MEDIUM,3.9,Tier 1 — Big Bet,Innovet Inc.,St. Louis,Missouri,Construction,4,7,,2.0,$8K-$15K,False,False,4,3.5,4,4.0,http://www.innovet.us,'+1 314-353-9700,Subtype: artisan_trade; 2 locations
MEDIUM,3.9,Tier 1 — Big Bet,American Central Transport Inc.,Kansas City,Missouri,Transport/Logistics,260,325,14300000.0,,$40K-$80K+,False,True,5,3.0,5,1.5,http://www.americancentral.com,'+1 816-781-9600,Subtype: fleet_and_warehouse; KC metro; Revenue $14.3M
MEDIUM,3.9,Tier 1 — Big Bet,"B&Z Logistics, Inc.",Lake Saint Louis,Missouri,Transport/Logistics,16,20,,,$25K-$50K,False,False,4,3.5,5,3.0,http://www.b-zlogistics.com,'+1 636-281-8856 ext 10,Subtype: fleet_and_warehouse
MEDIUM,3.9,Tier 1 — Big Bet,"BMS Logistics, Inc.",Saint Joseph,Missouri,Transport/Logistics,200,250,,,$40K-$80K+,False,False,5,2.5,5,2.0,http://www.bmslgs.com,'+1 816-364-3995,Subtype: fleet_and_warehouse
MEDIUM,3.9,Tier 1 — Big Bet,ACERTUS,Overland Park,Kansas,Transport/Logistics,1100,1375,230000000.0,1.0,$40K-$80K+,False,True,5,3.0,5,1.5,http://www.acertusdelivers.com,'+1 877-571-6235,Subtype: fleet_and_warehouse; KC metro; Revenue $230.0M
MEDIUM,3.9,Tier 1 — Big Bet,Cerris Systems,Kansas City,Missouri,Construction,310,775,,,$25K-$60K,False,True,5,3.0,5,1.5,http://www.cerrissystems.com,'+1 402-327-9715,Subtype: gc_with_subs; KC metro
MEDIUM,3.9,Tier 1 — Big Bet,Kala Performance Homes,Kansas City,Missouri,Construction,15,37,,,$15K-$30K,False,True,4,4.0,4,3.5,http://www.kalabuilt.com,,Subtype: gc_with_subs; KC metro
MEDIUM,3.9,Tier 1 — Big Bet,Flat World Global Solutions,O'Fallon,Missouri,Transport/Logistics,160,200,66000000.0,,$40K-$80K+,False,False,5,2.5,5,2.0,http://www.flatworldgs.com,'+1 636-265-1460,Subtype: fleet_and_warehouse; Revenue $66.0M
MEDIUM,3.9,Tier 1 — Big Bet,Fry-Wagner Relocation & Logistics,Earth City,Missouri,Transport/Logistics,200,250,63900000.0,4.0,$40K-$80K+,False,False,5,2.5,5,2.0,http://www.fry-wagner.com,'+1 800-394-0049,Subtype: fleet_and_warehouse; 4 locations; Revenue $63.9M
MEDIUM,3.9,Tier 1 — Big Bet,Full Sail Delivery,Wichita,Kansas,Transport/Logistics,17,21,,,$25K-$50K,False,False,4,3.5,5,3.0,http://www.fullsaildelivery.com,'+1 316-350-6244,Subtype: fleet_and_warehouse
MEDIUM,3.9,Tier 1 — Big Bet,Global Gateway Logistics,St. Louis,Missouri,Transport/Logistics,18,22,,,$25K-$50K,False,False,4,3.5,5,3.0,http://www.shipglobalgateway.com,'+1 314-582-1411,Subtype: fleet_and_warehouse
MEDIUM,3.9,Tier 1 — Big Bet,"Lee Mechanical Contractors, Inc.",Park Hills,Missouri,Construction,200,500,34160000.0,,$30K-$80K+,False,False,5,2.5,5,2.0,http://www.leemechanical.com,'+1 573-431-6628,Subtype: gc_with_subs; Revenue $34.2M
MEDIUM,3.9,Tier 1 — Big Bet,LifewiseCHM,Prairie Village,Kansas,Construction,12,30,,,$15K-$30K,False,True,4,4.0,4,3.5,http://www.lifewisechm.com,,Subtype: gc_with_subs; KC metro
MEDIUM,3.9,Tier 1 — Big Bet,Zodiac,St. Louis,Missouri,Construction,180,450,,,$25K-$60K,False,False,5,2.5,5,2.0,http://www.zodinc.com,'+1 636-536-0008,Subtype: gc_with_subs
MEDIUM,3.9,Tier 1 — Big Bet,TW Constructors,St. Louis,Missouri,Construction,110,275,8223000.0,,$30K-$80K+,False,False,5,2.5,5,2.0,http://www.twc-stl.com,'+1 314-342-1490,Subtype: gc_with_subs
MEDIUM,3.9,Tier 1 — Big Bet,Tarlton Corporation,Saint Louis,Missouri,Construction,190,475,200000000.0,,$30K-$80K+,False,False,5,2.5,5,2.0,http://www.tarltoncorp.com,'+1 314-633-3300,Subtype: gc_with_subs; Revenue $200.0M
MEDIUM,3.9,Tier 1 — Big Bet,"Frisbie Construction Co., Inc.",Gypsum,Kansas,Construction,17,42,,,$15K-$30K,False,False,4,3.5,5,3.0,http://www.frisbieinc.com,'+1 785-536-4288,Subtype: gc_with_subs
MEDIUM,3.9,Tier 1 — Big Bet,Liston Design Build,Saint Charles,Missouri,Construction,17,42,,,$15K-$30K,False,False,4,3.5,5,3.0,http://www.listondesignbuild.com,'+1 636-940-9417,Subtype: gc_with_subs
MEDIUM,3.9,Tier 1 — Big Bet,Loyd Builders Inc,Ottawa,Kansas,Construction,1,2,14436000.0,,$30K-$80K+,False,False,5,2.5,3,4.0,http://www.loydbuilders.com,,Subtype: gc_with_subs; Revenue $14.4M
MEDIUM,3.9,Tier 1 — Big Bet,"SRC Logistics, Inc",Springfield,Missouri,Transport/Logistics,180,225,5000000.0,,$40K-$80K+,False,False,5,2.5,5,2.0,http://www.srclogisticsinc.com,'+1 417-864-4946,Subtype: fleet_and_warehouse
MEDIUM,3.9,Tier 1 — Big Bet,Heavy Haul Trucking,Joplin,Missouri,Transport/Logistics,19,23,,,$25K-$50K,False,False,4,3.5,5,3.0,http://www.heavyhaul.net,'+1 417-312-2920,Subtype: fleet_and_warehouse
MEDIUM,3.9,Tier 1 — Big Bet,"Henry Industries, Inc.",Wichita,Kansas,Transport/Logistics,110,137,15000000.0,,$40K-$80K+,False,False,5,2.5,5,2.0,http://www.henryindustriesinc.com,'+1 316-267-7222,Subtype: fleet_and_warehouse; Revenue $15.0M
MEDIUM,3.9,Tier 1 — Big Bet,ITF GROUP,Hazelwood,Missouri,Transport/Logistics,160,200,192000000.0,,$40K-$80K+,False,False,5,2.5,5,2.0,http://www.itfgroup.com,'+1 877-477-9677,Subtype: fleet_and_warehouse; Revenue $192.0M
MEDIUM,3.9,Tier 1 — Big Bet,IWX Motor Freight,Springfield,Missouri,Transport/Logistics,150,187,67500000.0,,$40K-$80K+,False,False,5,2.5,5,2.0,http://www.iwxmf.com,'+1 866-499-8200,Subtype: fleet_and_warehouse; Revenue $67.5M
MEDIUM,3.9,Tier 1 — Big Bet,SPEC Building Materials,Kansas City,Kansas,Construction,390,975,162500000.0,,$30K-$80K+,False,True,5,3.0,5,1.5,http://www.speccorp.com,'+1 913-384-0804,Subtype: gc_with_subs; KC metro; Revenue $162.5M
MEDIUM,3.9,Tier 1 — Big Bet,PINNACLE ELECTRIC INC,Saint Joseph,Missouri,Construction,150,375,7500000.0,,$30K-$80K+,False,False,5,2.5,5,2.0,http://www.pinnacleelectricinc.com,'+1 816-279-1800,Subtype: gc_with_subs
MEDIUM,3.9,Tier 1 — Big Bet,PK Construction LLC,Olivette,Missouri,Construction,16,40,,,$15K-$30K,False,False,4,3.5,5,3.0,http://www.pkconstructionstl.com,'+1 314-692-8383,Subtype: gc_with_subs
MEDIUM,3.9,Tier 1 — Big Bet,Ryan Transportation,Overland Park,Kansas,Transport/Logistics,570,712,5000000.0,,$40K-$80K+,False,True,5,3.0,5,1.5,http://www.ryantrans.com,'+1 866-490-8411,Subtype: fleet_and_warehouse; KC metro
MEDIUM,3.9,Tier 1 — Big Bet,Cape Electrical Supply,Cape Girardeau,Missouri,Manufacturing,150,187,104884000.0,,$25K-$60K+,False,False,5,2.5,5,2.0,http://www.capeelectric.com,'+1 573-334-7786,Subtype: general_mfg; Revenue $104.9M
MEDIUM,3.9,Tier 1 — Big Bet,Central Power Systems and Services,Liberty,Missouri,Manufacturing,350,437,466500000.0,1.0,$25K-$60K+,False,True,5,3.0,5,1.5,http://www.cpower.com,'+1 816-781-8070,Subtype: general_mfg; KC metro; Revenue $466.5M
MEDIUM,3.9,Tier 1 — Big Bet,BASE Construction | Management,Springfield,Missouri,Construction,16,40,,,$15K-$30K,False,False,4,3.5,5,3.0,http://www.base-cm.com,'+1 417-351-2380,Subtype: gc_with_subs
MEDIUM,3.9,Tier 1 — Big Bet,Meek's Building Centers,Springfield,Missouri,Construction,150,262,,,$20K-$40K,False,False,5,2.5,5,2.0,http://www.meeklumber.com,'+1 417-889-1929,Subtype: artisan_trade
MEDIUM,3.9,Tier 1 — Big Bet,"Mid Continent Steel and Wire, Inc.",Poplar Bluff,Missouri,Construction,160,400,15000000.0,,$30K-$80K+,False,False,5,2.5,5,2.0,http://www.mcswusa.com,'+1 800-867-6245,Subtype: gc_with_subs; Revenue $15.0M
MEDIUM,3.9,Tier 1 — Big Bet,"Mid-Continental Restoration Company, Inc.",Fort Scott,Kansas,Construction,110,192,67588000.0,,$20K-$40K,False,False,5,2.5,5,2.0,http://www.midcontinental.com,'+1 800-835-3700,Subtype: artisan_trade; Revenue $67.6M
MEDIUM,3.9,Tier 1 — Big Bet,"Performance Contracting, Inc. (PCI)",Lenexa,Kansas,Construction,8900,22250,2100000000.0,,$30K-$80K+,False,True,5,3.0,5,1.5,http://www.performancecontracting.com,'+1 913-888-8600,Subtype: gc_with_subs; KC metro; Revenue $2100.0M
MEDIUM,3.9,Tier 1 — Big Bet,Spec-Tech Industrial Electric,Fenton,Missouri,Manufacturing,18,22,,,$15K-$30K,False,False,4,3.5,5,3.0,http://www.stie1.com,'+1 636-537-0202,Subtype: general_mfg
MEDIUM,3.9,Tier 1 — Big Bet,Walbrandt Electric,Saint Louis,Missouri,Manufacturing,4,5,4333000.0,,$15K-$30K,False,False,4,2.5,5,4.0,http://www.walbrandt.com,'+1 314-627-0346,Subtype: general_mfg
MEDIUM,3.9,Tier 1 — Big Bet,"Wilde Tool Co., Inc.",Hiawatha,Kansas,Manufacturing,19,23,,,$15K-$30K,False,False,4,3.5,5,3.0,http://www.wildetool.com,'+1 785-742-7171,Subtype: metal_mfg
MEDIUM,3.9,Tier 1 — Big Bet,WireCo,Leawood,Kansas,Manufacturing,4000,5000,650700000.0,,$25K-$60K+,False,True,5,3.0,5,1.5,http://www.wireco.com,'+1 816-270-4700,Subtype: metal_mfg; KC metro; Revenue $650.7M
MEDIUM,3.9,Tier 1 — Big Bet,Iron Tiger Corp,Independence,Missouri,Transport/Logistics,57,71,,,$40K-$80K+,False,True,5,3.0,4,2.5,http://www.irontigerlogistics.com,,Subtype: fleet_and_warehouse; KC metro
MEDIUM,3.9,Tier 1 — Big Bet,Jack Cooper Transport,Kansas City,Missouri,Transport/Logistics,1200,1500,543200000.0,,$40K-$80K+,False,True,5,3.0,5,1.5,http://www.jackcooper.com,'+1 816-983-4000,Subtype: fleet_and_warehouse; KC metro; Revenue $543.2M
MEDIUM,3.9,Tier 1 — Big Bet,James Transportation,St. Peters,Missouri,Transport/Logistics,18,22,,,$25K-$50K,False,False,4,3.5,5,3.0,http://www.jamestransportation.com,'+1 636-317-1456,Subtype: fleet_and_warehouse
MEDIUM,3.9,Tier 1 — Big Bet,KCATA,Kansas City,Missouri,Transport/Logistics,770,962,113000000.0,4.0,$40K-$80K+,False,True,5,3.0,5,1.5,http://www.kcata.org,'+1 816-221-0660,Subtype: fleet_and_warehouse; KC metro; 4 locations; Revenue $113.0M
MEDIUM,3.9,Tier 1 — Big Bet,Oko,Osage Beach,Missouri,Transport/Logistics,17,21,,,$25K-$50K,False,False,4,3.5,5,3.0,http://www.oko.trade,'+1 917-885-4509,Subtype: fleet_and_warehouse
MEDIUM,3.9,Tier 1 — Big Bet,Gonzalez Construction,Kansas City,Missouri,Construction,51,127,,,$25K-$60K,False,True,5,3.0,4,2.5,http://www.gonzalez-kc.com,,Subtype: gc_with_subs; KC metro
MEDIUM,3.9,Tier 1 — Big Bet,"Extreme Electrical Contractors, LLC",St. Peters,Missouri,Manufacturing,18,22,,,$15K-$30K,False,False,4,3.5,5,3.0,http://www.extremeelectricalstl.com,'+1 636-925-2988,Subtype: general_mfg
MEDIUM,3.9,Tier 1 — Big Bet,Passport Transport,Lebanon,Missouri,Transport/Logistics,19,23,3668000.0,,$25K-$50K,False,False,4,3.5,5,3.0,http://www.passporttransport.com,'+1 866-582-3185,Subtype: fleet_and_warehouse
MEDIUM,3.9,Tier 1 — Big Bet,RBX Inc.,Strafford,Missouri,Transport/Logistics,130,162,32215000.0,,$40K-$80K+,False,False,5,2.5,5,2.0,http://www.rbxinc.com,'+1 800-245-5507,Subtype: fleet_and_warehouse; Revenue $32.2M
MEDIUM,3.9,Tier 1 — Big Bet,Midtown Home Improvements Inc.,Wentzville,Missouri,Construction,150,375,24000000.0,,$30K-$80K+,False,False,5,2.5,5,2.0,http://www.midtownhi.com,'+1 630-473-4165,Subtype: gc_with_subs; Revenue $24.0M
MEDIUM,3.9,Tier 1 — Big Bet,Railcrew Xpress,Lenexa,Kansas,Transport/Logistics,2000,2500,13368000.0,,$40K-$80K+,False,True,5,3.0,5,1.5,http://www.railcrewxpress.com,'+1 913-928-5000,Subtype: fleet_and_warehouse; KC metro; Revenue $13.4M
MEDIUM,3.9,Tier 1 — Big Bet,Kansas City Southern,Kansas City,Missouri,Transport/Logistics,1200,1500,3400000000.0,,$40K-$80K+,False,True,5,3.0,5,1.5,http://www.kcsouthern.com,'+1 816-983-1360,Subtype: fleet_and_warehouse; KC metro; Revenue $3400.0M
MEDIUM,3.9,Tier 1 — Big Bet,LHP Transportation Services,Springfield,Missouri,Transport/Logistics,16,20,,,$25K-$50K,False,False,4,3.5,5,3.0,http://www.lhptransport.com,'+1 417-865-7577,Subtype: fleet_and_warehouse
MEDIUM,3.9,Tier 1 — Big Bet,OSAGE CONTRACTORS LLC,Buckner,Missouri,Construction,17,42,,,$15K-$30K,False,False,4,3.5,5,3.0,http://www.osagecontractors.com,'+1 816-650-5580,Subtype: gc_with_subs
MEDIUM,3.9,Tier 1 — Big Bet,"P1 Construction, LLC",Lenexa,Kansas,Construction,1100,2750,328000000.0,,$30K-$80K+,False,True,5,3.0,5,1.5,http://www.p1group.com,'+1 913-529-5000,Subtype: gc_with_subs; KC metro; Revenue $328.0M
MEDIUM,3.9,Tier 1 — Big Bet,Meridian Electric Company,St. Louis,Missouri,Manufacturing,19,23,,,$15K-$30K,False,False,4,3.5,5,3.0,http://www.meridianlighting.com,'+1 314-434-1700,Subtype: general_mfg
MEDIUM,3.9,Tier 1 — Big Bet,Bath Wizard,Overland Park,Kansas,Construction,14,24,,,$12K-$25K,False,True,4,4.0,4,3.5,http://www.bathwizardusa.com,,Subtype: artisan_trade; KC metro
MEDIUM,3.9,Tier 1 — Big Bet,BP Builders,Rogersville,Missouri,Construction,18,45,,,$15K-$30K,False,False,4,3.5,5,3.0,http://www.bpbuilder.com,'+1 417-887-6177,Subtype: gc_with_subs
MEDIUM,3.9,Tier 1 — Big Bet,Sutherlands,Kansas City,Missouri,Construction,520,910,71800000.0,12.0,$20K-$40K,False,True,5,3.0,5,1.5,http://www.sutherlands.com,'+1 816-756-3000,Subtype: artisan_trade; KC metro; 12 locations; Revenue $71.8M
MEDIUM,3.9,Tier 1 — Big Bet,Kt Electric,Republic,Missouri,Construction,37,64,,,$20K-$40K,False,False,5,3.5,3,3.0,http://www.ktelectric.org,,Subtype: artisan_trade
MEDIUM,3.9,Tier 1 — Big Bet,New Penn Motor Express,Overland Park,Kansas,Transport/Logistics,440,550,442300000.0,,$40K-$80K+,False,True,5,3.0,5,1.5,http://www.newpenn.com,'+1 800-950-5046 ext 4370,Subtype: fleet_and_warehouse; KC metro; Revenue $442.3M
MEDIUM,3.9,Tier 1 — Big Bet,NewStream Enterprises,Springfield,Missouri,Transport/Logistics,130,162,37500000.0,,$20K-$40K,False,False,5,2.5,5,2.0,http://www.newstreaming.com,'+1 417-831-3112,Subtype: warehouse_only; Revenue $37.5M
MEDIUM,3.9,Tier 1 — Big Bet,"Hartwig, Inc.",St. Louis,Missouri,Manufacturing,200,250,26000000.0,,$25K-$60K+,False,False,5,2.5,5,2.0,http://www.hartwiginc.com,'+1 314-426-5300,Subtype: metal_mfg; Revenue $26.0M
MEDIUM,3.9,Tier 1 — Big Bet,"Hyspeco, Inc.",Wichita,Kansas,Manufacturing,120,150,68669000.0,,$25K-$60K+,False,False,5,2.5,5,2.0,http://www.hyspeco.com,'+1 316-943-0254,Subtype: metal_mfg; Revenue $68.7M
MEDIUM,3.9,Tier 1 — Big Bet,Cronkhite Homes,Springfield,Missouri,Construction,16,40,,,$15K-$30K,False,False,4,3.5,5,3.0,http://www.cronkhitehomes.com,'+1 417-952-0369,Subtype: gc_with_subs
MEDIUM,3.9,Tier 1 — Big Bet,"Simms Building Group, Inc.",St. Louis,Missouri,Construction,5,12,4522000.0,,$15K-$30K,False,False,4,3.5,4,4.0,http://www.simmsbuildinggroup.com,'+1 314-292-6800,Subtype: gc_with_subs
MEDIUM,3.9,Tier 1 — Big Bet,Midwest & Bluegrass Rail,Kansas City,Missouri,Transport/Logistics,8,10,,,$25K-$50K,False,True,4,4.0,4,3.5,http://www.mbrail.com,,Subtype: fleet_and_warehouse; KC metro
MEDIUM,3.9,Tier 1 — Big Bet,Motive Rail Inc,Scott City,Missouri,Transport/Logistics,16,20,,,$25K-$50K,False,False,4,3.5,5,3.0,http://www.motiverail.com,'+1 573-576-2423,Subtype: fleet_and_warehouse
MEDIUM,3.9,Tier 1 — Big Bet,Murphy-Hoffman Company (MHC Kenworth),Leawood,Kansas,Transport/Logistics,3500,4375,1000000000.0,5.0,$40K-$80K+,False,True,5,3.0,5,1.5,http://www.mhc.com,'+1 877-642-8725,Subtype: fleet_and_warehouse; KC metro; 5 locations; Revenue $1000.0M
MEDIUM,3.9,Tier 1 — Big Bet,U.S. Engineering,Kansas City,Missouri,Construction,740,1850,537000000.0,,$30K-$80K+,False,True,5,3.0,5,1.5,http://www.usengineering.com,'+1 303-629-1244,Subtype: gc_with_subs; KC metro; Revenue $537.0M
MEDIUM,3.9,Tier 1 — Big Bet,MMC Contractors,Kansas City,Missouri,Construction,600,1500,155000000.0,,$30K-$80K+,False,True,5,3.0,5,1.5,http://www.mmccontractors.com,'+1 515-244-8177,Subtype: gc_with_subs; KC metro; Revenue $155.0M
MEDIUM,3.9,Tier 1 — Big Bet,"TransAm Trucking, Inc.",Olathe,Kansas,Transport/Logistics,650,812,49900000.0,,$40K-$80K+,False,True,5,3.0,5,1.5,http://www.transamtruck.com,'+1 913-782-5300,Subtype: fleet_and_warehouse; KC metro; Revenue $49.9M
MEDIUM,3.9,Tier 1 — Big Bet,TransLand,Strafford,Missouri,Transport/Logistics,140,175,62400000.0,,$40K-$80K+,False,False,5,2.5,5,2.0,http://www.drivetransland.com,'+1 800-234-5710,Subtype: fleet_and_warehouse; Revenue $62.4M
MEDIUM,3.9,Tier 1 — Big Bet,"Trinity Logistics Solutions, LLC",St. Louis,Missouri,Transport/Logistics,18,22,,,$25K-$50K,False,False,4,3.5,5,3.0,http://www.trinitylogistics.net,'+1 314-227-7600,Subtype: fleet_and_warehouse
MEDIUM,3.9,Tier 1 — Big Bet,"TrueNorth Construction, LLC",Fenton,Missouri,Construction,17,42,,,$15K-$30K,False,False,4,3.5,5,3.0,http://www.truenorthgc.com,'+1 314-885-1289,Subtype: gc_with_subs
MEDIUM,3.9,Tier 1 — Big Bet,The ROOTS Logistics,Mission,Kansas,Transport/Logistics,13,16,,,$25K-$50K,False,True,4,4.0,4,3.5,http://www.therootslogistics.com,,Subtype: fleet_and_warehouse; KC metro
MEDIUM,3.9,Tier 1 — Big Bet,Wil Fischer Companies,Springfield,Missouri,Transport/Logistics,140,175,,,$20K-$40K,False,False,5,2.5,5,2.0,http://www.wilfischer.com,'+1 417-862-4341,Subtype: warehouse_only
MEDIUM,3.9,Tier 1 — Big Bet,"ACME Constructors, Inc.",St. Louis,Missouri,Construction,190,475,32023000.0,,$30K-$80K+,False,False,5,2.5,5,2.0,http://www.acmeconstructors.com,'+1 314-647-1923,Subtype: gc_with_subs; Revenue $32.0M
MEDIUM,3.9,Tier 1 — Big Bet,A. Eilers Construction,St. Peters,Missouri,Construction,18,45,,,$15K-$30K,False,False,4,3.5,5,3.0,http://www.aeilersconstruction.com,'+1 314-623-1490,Subtype: gc_with_subs
MEDIUM,3.8,Tier 1 — Big Bet,"MATAI SERVICES, LLC",Kansas City,Missouri,Construction,5,12,,,$10K-$20K,False,True,3,4.0,5,4.0,http://www.mataiservices.com,'+1 813-784-4543,Subtype: gc_with_subs; KC metro
MEDIUM,3.8,Tier 1 — Big Bet,MBG,Fenton,Missouri,Construction,680,1700,,,$25K-$60K,False,False,5,2.5,5,1.5,http://www.mbgbuilt.com,'+1 314-339-6600,Subtype: gc_with_subs
MEDIUM,3.8,Tier 1 — Big Bet,Wilson Logistics,Strafford,Missouri,Transport/Logistics,250,312,,,$40K-$80K+,False,False,5,2.5,5,1.5,http://www.wilsonlogistics.com,'+1 888-890-0806,Subtype: fleet_and_warehouse
MEDIUM,3.8,Tier 1 — Big Bet,Witte Bros. Exchange Inc.,Troy,Missouri,Transport/Logistics,300,375,90000000.0,,$40K-$80K+,False,False,5,2.5,5,1.5,http://www.wittebros.com,'+1 800-325-8151,Subtype: fleet_and_warehouse; Revenue $90.0M
MEDIUM,3.8,Tier 1 — Big Bet,ARCO National Construction Company,St. Louis,Missouri,Construction,300,750,19599000.0,,$30K-$80K+,False,False,5,2.5,5,1.5,http://www.arconational.com,'+1 314-963-0715,Subtype: gc_with_subs; Revenue $19.6M
MEDIUM,3.8,Tier 1 — Big Bet,TalkFreight,Overland Park,Kansas,Transport/Logistics,4,5,,,$15K-$30K,False,True,3,4.0,5,4.0,http://www.talkfreight.ai,'+1 888-333-3235,Subtype: fleet_and_warehouse; KC metro
MEDIUM,3.8,Tier 1 — Big Bet,"Tomlinson Transport, LLC",Olathe,Kansas,Transport/Logistics,4,5,,,$15K-$30K,False,True,3,4.0,5,4.0,http://www.tomlinsontransportation.com,'+1 913-961-8067,Subtype: fleet_and_warehouse; KC metro
